aggregateType,sourceFile,sourceRow,query,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,suggestedPrimaryRoute,relationStatus,relationBasis,recommendedAction
QUERY,Suchanfragen.csv,650,gebäudereinigung düsseldorf oberbilk,0,1,0,14,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,651,haushaltsauflösung,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,652,privatumzug regensburg,0,1,0,14,P1,NEW_OR_LOW_DATA,regensburg-move,umzug,regensburg,/regensburg/umzug,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,653,pv reinigung vilshofen,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,654,reinigungsbetrieb düsseldorf,0,1,0,14,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,655,sperrmüllentsorgung,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,656,umzug einlagerung,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,657,umzugsfirma finden,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,658,windows,0,1,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,659,reinigungsdienste für unternehmen,0,1,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,660,relocation support,0,1,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,661,fensterreinigung ratingen,0,1,0,16,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,662,flexible reinigungsdienste,0,1,0,16,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,663,haushaltsreinigung dusseldorf,0,1,0,16,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,664,fensterreinigung neuss,0,1,0,17,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,665,anbieter von fassadenzugang,0,1,0,18,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,666,umzugsservice in deggendorf,0,1,0,18,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,667,commercial cleaning services near me,0,1,0,19,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,668,ermitteln regensburg,0,1,0,19,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,669,professionelle schlussdesinfektion düsseldorf,0,1,0,19,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,670,entrümpelung neustadt an der donau,0,1,0,20,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,671,flughafentransfer postbauer heng,0,1,0,22,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,672,lagerhilfe regensburg,0,1,0,22,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,673,angebot solarreinigung,0,1,0,23,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,674,sauberkeit dienst,0,1,0,24,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,675,wohnungsauflösung,0,1,0,26,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,676,reinigung münchen sofort termin,0,1,0,27,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,677,reinigung sanitäranlagen düsseldorf,0,1,0,28,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,678,anfrage reinigungsfirma muster,0,1,0,30,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,679,reinigung küchenabluft regensburg,0,1,0,30,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,680,regelmäßige reinigungsdienste für gewerbeflächen in germersheim und umkreis,0,1,0,31,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,681,unterhaltsreinigung und entrümpelung,0,1,0,31,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,682,kindergartenreinigung düsseldorf,0,1,0,32,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,683,umzugsunternehmen bayern,0,1,0,32,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,684,angebot für gebäudereinigung,0,1,0,33,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,685,entrümpelung neustadt an der waldnaab,0,1,0,34,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,686,reinigung nach auflösung,0,1,0,34,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,687,treppenhaus reinigen düsseldorf,0,1,0,34,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,688,baustaub entfernen,0,1,0,35,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,689,reinigung landshut,0,1,0,35,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,690,umzugsunternehmen angebote,0,1,0,35,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,691,bauendreinigung regensburg,0,1,0,36,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,692,haushaltsreinigung,0,1,0,36,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,693,apartment reinigung,0,1,0,37,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,694,angebot unterhaltsreinigung,0,1,0,39,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,695,entrümpelungsbetrieb,0,1,0,39,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,696,umzug nach tod des partners,0,1,0,39,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,697,gebäudereinigung für hausverwaltungen,0,1,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,698,leerfahrt,0,1,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,699,professionelle umzugsreinigung,0,1,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,700,reinigung unterbach,0,1,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,701,reinigung wohnung,0,1,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,702,ausstellungsfläche reinigung,0,1,0,41,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,703,umzug nürnberg,0,1,0,43,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,704,reinigung teublitz burglengenfeld maxhütte schwandorf,0,1,0,44,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,705,firma für putzen,0,1,0,45,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,706,ufer umzug,0,1,0,45,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,707,umzugskosten nürnberg,0,1,0,45,P2,NEW_OR_LOW_DATA|MANUAL_REVIEW,moving-calculator-intent,moving,,/umzug-kosten-rechner,MANUAL_REVIEW,"Kosten-/Preisabsicht kann Rechner-, Ratgeber- oder Leistungsintention sein und erfordert manuelle Prüfung.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,708,klaviertransport wipperfürth,0,1,0,46,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,709,wohnungsputz umzug,0,1,0,46,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,710,entrümpeln in münchen,0,1,0,47,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,711,op reinigung düsseldorf,0,1,0,47,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,712,polsterreinigung regensburg,0,1,0,47,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,713,reinigung vor ort,0,1,0,47,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,714,reinigungsfirma für privathaushalte,0,1,0,47,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,715,solarreinigung frankfurt,0,1,0,47,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,716,endreinigung münchen,0,1,0,48,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,717,expressanfrage,0,1,0,48,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,718,reinifgungsfirma dauerhaft buchen,0,1,0,48,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,719,umzug günstig,0,1,0,48,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,720,baureinigung regensburg,0,1,0,50,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
